trade_id,symbol,entry_time,exit_time,long_exchange,short_exchange,quantity,entry_long_price,entry_short_price,exit_long_price,exit_short_price,gross_pnl,total_commission,net_pnl,duration_seconds,entry_spread,exit_spread,slippage_long,slippage_short
trade_1_ANOME,ANOME,2025-11-03 16:26:33,,MEXC,BINGX,248.2,0.12613,0.131,,,0,0,0,0,4.121991898975459,0,0.1747279803033897,0.07627765064835162
trade_1_ANOME,ANOME,2025-11-03 16:26:33,2025-11-03 16:38:39,MEXC,BINGX,248.2,0.12613,0.131,0.13234,0.1325,5.845110000000025,0,5.845110000000025,726.223084,4.121991898975459,0.12090071029166802,0.1747279803033897,0.07627765064835162
trade_2_SOLV,SOLV,2025-11-03 18:59:47,,MEXC,GATE,1575.1,0.02184,0.0217,,,0,0,0,0,9.727822580645167,0,10.080645161290313,0.32154340836013146
trade_2_SOLV,SOLV,2025-11-03 18:59:47,2025-11-03 19:00:52,MEXC,GATE,1575.1,0.02184,0.0217,0.02117,0.02119,-1.2600799999999754,0,-1.2600799999999754,64.514085,9.727822580645167,0.09447331128955684,10.080645161290313,0.32154340836013146
trade_3_MET,MET,2025-11-03 19:06:53,,MEXC,GATE,86.5,0.3625,0.3623,,,0,0,0,0,5.066445182724247,0,0.3599114064230254,4.532279314888009
trade_3_MET,MET,2025-11-03 19:06:53,2025-11-03 19:06:57,MEXC,GATE,86.5,0.3625,0.3623,0.3627,0.3628,-0.1297499999999857,0,-0.1297499999999857,4.19947,5.066445182724247,0.02757099531292776,0.3599114064230254,4.532279314888009
trade_4_PIGGY,PIGGY,2025-11-03 19:34:34,,MEXC,GATE,19.266,1.652,1.6482,,,0,0,0,0,1.5536374845869227,0,1.849568434032047,-0.060709082078685764,0,0
trade_4_PIGGY,PIGGY,2025-11-03 19:34:34,2025-11-03 19:34:56,MEXC,GATE,19.266,1.652,1.6482,1.648,1.6516,-0.7128419999999857,0,-0.7128419999999857,22.147759,1.5536374845869227,-0.13325257419745487,1.849568434032047,-0.060709082078685764,0.18170805572381063,0.16982047549732615
trade_5_BELIEVE,BELIEVE,2025-11-03 20:00:17,,GATE,MEXC,1753.6,0.01781,0.01823,,,0,0,0,0,17.171717171717173,0,-0.05611672278338717,12.691570881226053,0,0
trade_5_BELIEVE,BELIEVE,2025-11-03 20:00:17,2025-11-03 20:02:27,GATE,MEXC,1753.6,0.01781,0.01823,0.01829,0.01801,6.137599999999993,0,6.137599999999993,129.992355,17.171717171717173,0.0,-0.05611672278338717,12.691570881226053,-0.32912781130006047,-1.2068019747668568
trade_6_TITN,TITN,2025-11-03 20:21:37,,GATE,BINGX,526.4,0.05936,0.0628,,,0,0,0,0,6.1320754716981085,0,0.0,0.31746031746032655,0,0
trade_7_BEAT,BEAT,2025-11-03 20:36:37,,BINGX,GATE,249.6,0.126,0.1285,,,0,0,0,0,3.4504792332268295,0,0.6389776357827437,0.7875231624459491,0,0
trade_8_BEAT,BEAT,2025-11-03 20:36:37,,BINGX,MEXC,249.6,0.126,0.12698,,,0,0,0,0,3.1709265175718855,0,0.6389776357827437,1.6954401176743805,0,0
trade_9_BEAT,BEAT,2025-11-03 20:36:46,,BINGX,GATE,249.6,0.126,0.1285,,,0,0,0,0,3.4504792332268295,0,0.6389776357827437,0.7875231624459491,0,0
trade_7_BEAT,BEAT,2025-11-03 20:36:37,2025-11-03 20:42:27,BINGX,GATE,249.6,0.126,0.1285,0.128,0.12921,1.6099200000000167,0,1.6099200000000167,350.296723,3.4504792332268295,-0.1714731098986734,0.6389776357827437,0.7875231624459491,0.23382696804364358,0.882261086820731
trade_9_BEAT,BEAT,2025-11-03 20:36:46,2025-11-03 20:42:31,BINGX,GATE,249.6,0.126,0.1285,0.128,0.12888,2.021760000000013,0,2.021760000000013,345.010995,3.4504792332268295,-0.1714731098986734,0.6389776357827437,0.7875231624459491,0.23382696804364358,0.6246096189881286
trade_8_BEAT,BEAT,2025-11-03 20:36:37,2025-11-03 20:48:54,BINGX,MEXC,249.6,0.126,0.12698,0.1252,0.12724,-1.322879999999972,0,-1.322879999999972,736.291921,3.1709265175718855,-0.04761904761905118,0.6389776357827437,1.6954401176743805,0.6349206349206311,1.03223757344767
trade_10_BEAT,BEAT,2025-11-03 20:58:48,,BINGX,MEXC,255.7,0.1233,0.12623,,,0,0,0,0,3.5679214402618684,0,0.9001636661211159,0.2607458912768623,0,0
trade_11_TITN,TITN,2025-11-03 21:42:22,,GATE,BINGX,835.4,0.05641,0.0586,,,0,0,0,0,5.150597041525569,0,0.5346640527535228,0.6779661016949111,0,0
trade_12_MMT,MMT,2025-11-03 21:42:23,,GATE,MEXC,168011.0,0.00024305,0.4812,,,0,0,0,0,205694.50418160096,0,3.7079706434545145,0.22807381297947124,0,0
trade_13_MMT,MMT,2025-11-03 21:42:24,,GATE,MEXC,168011.0,0.00024306,0.4813,,,0,0,0,0,205694.50418160096,0,3.712237583205323,0.2073398299813396,0,0
trade_14_ZENT,ZENT,2025-11-03 22:34:55,,BYBIT,MEXC,7355.0,0.006385,0.006835,,,0,0,0,0,7.280715518594069,0,0.1882943668601892,0.029252596167913782,0,0
trade_15_ZENT,ZENT,2025-11-03 22:36:32,,BYBIT,MEXC,7351.0,0.006369,0.00675,,,0,0,0,0,6.790026658303281,0,-0.12545083895248854,0.8810572687224693,0,0
trade_16_RAIL,RAIL,2025-11-03 22:38:08,,MEXC,BINGX,7.675,3.48,3.56,,,0,0,0,0,4.12280701754386,0,1.7543859649122824,0.02808199943835692,0,0
trade_15_ZENT,ZENT,2025-11-03 22:36:32,2025-11-03 23:40:01,BYBIT,MEXC,7351.0,0.006369,0.00675,0.006647,0.006812,7.939080000000002,0,7.939080000000002,3809.384989,6.790026658303281,2.3168346622536427,-0.12545083895248854,0.8810572687224693,0.0,0.1617409204528833
trade_14_ZENT,ZENT,2025-11-03 22:34:55,2025-11-03 23:40:36,BYBIT,MEXC,7355.0,0.006385,0.006835,0.006641,0.006806,10.480874999999989,0,10.480874999999989,3940.478624,7.280715518594069,2.285714285714289,0.1882943668601892,0.029252596167913782,0.13533834586465354,0.05880623346075464
trade_17_ZENT,ZENT,2025-11-03 23:55:11,,BYBIT,MEXC,5495.0,0.006822,0.007048,,,0,0,0,0,3.7509157509157407,0,-0.04395604395604979,0.4660358706397407,0,0
trade_17_ZENT,ZENT,2025-11-03 23:55:11,2025-11-04 00:02:43,BYBIT,MEXC,5495.0,0.006822,0.007048,0.006833,0.006981,2.1430499999999744,0,2.1430499999999744,452.169438,3.7509157509157407,1.2563915266617862,-0.04395604395604979,0.4660358706397407,0.17531044558072645,0.7213966238638084
trade_18_MEGA,MEGA,2025-11-04 00:15:38,,BINGX,MEXC,116.2,0.3239,0.334,,,0,0,0,0,3.75077495350279,0,0.40297582145072025,0.20914251568568223,0,0
trade_19_MEGA,MEGA,2025-11-04 00:15:44,,BINGX,MEXC,101.8,0.324,0.3331,,,0,0,0,0,5.088426931430353,0,0.5274588892336441,1.653380572778268,0,0
trade_16_RAIL,RAIL,2025-11-03 22:38:08,2025-11-04 01:38:11,MEXC,BINGX,7.675,3.48,3.56,3.331,3.476,-2.494374999999998,0,-2.494374999999998,10802.88132,4.12280701754386,3.1390134529147975,1.7543859649122824,0.02808199943835692,0.4185351270553134,0.7536231884057912
trade_20_ZENT,ZENT,2025-11-04 02:22:40,,BYBIT,MEXC,4479.0,0.006983976999999999,0.007124868,,,0,0.0315336532986,-0.0315336532986,0,2.2215852085423626,0,0.1,0.1,0,0,0,0,LOW
trade_21_ANOME,ANOME,2025-11-04 02:58:51,,MEXC,BINGX,265.3,0.11790779,0.120879,,,0,0.0253400541548,-0.0253400541548,0,2.725188895491969,0,0.1,0.1,0,0,0,0,LOW
trade_22_BEAT,BEAT,2025-11-04 02:59:24,,MEXC,GATE,251.0,0.12464452,0.12756230999999998,,,0,0.028523379712999997,-0.028523379712999997,0,2.5457757789913207,0,0.1,0.1,0,0,0,0,LOW
trade_23_NB,NB,2025-11-04 04:48:25,,MEXC,BYBIT,684.9,0.0819,997.6,,,0,409.976181324,-409.976181324,0,1214316.1694873981,0,-0.28004383294775853,-0.020052135552440894,0,0,0,0,LOW,103957.21538859999,71004159.835086
trade_24_NB,NB,2025-11-04 04:48:47,,MEXC,BYBIT,2060.3999999999996,0.0819,997.4,,,0,1233.0932747039994,-1233.0932747039994,0,1218215.0183150184,0,0.0,0.040088194026856816,0,0,0,0,LOW,103748.89870800001,71032726.83454199
trade_25_NB,NB,2025-11-04 04:50:51,,BINGX,BYBIT,690.2,0.0818,996.7,,,0,412.775987344,-412.775987344,0,1222967.4846625766,0,0.36809815950919594,0.01003210272872282,0,0,0,0,LOW,5673234.1932500005,70955764.822992
trade_26_RAIL,RAIL,2025-11-04 05:19:33,,MEXC,BINGX,10.572860458369588,3.454,3.58,,,0,0.029747800185668676,-0.029747800185668676,0,3.8874383521903075,0,0.20307513780098976,0.0279251605696702,0,0,0,0,LOW,2294054.3340000003,6544456.006460001
trade_26_RAIL,RAIL,2025-11-04 05:19:33,2025-11-04 05:27:26,MEXC,BINGX,10.572860458369588,3.454,3.58,3.518,3.593,2.69607941688423,0.05982124447345513,2.6362581724107748,473.587839,3.8874383521903075,0.8993816750983707,0.20307513780098976,0.0279251605696702,1.1242270938729635,0.08356545961003103,1.1447,-76.8644,HIGH,2294054.3340000003,6544456.006460001
trade_27_0G,0G,2025-11-04 05:29:57,,BYBIT,MEXC,15.71767287343124,1.2196,1.237,,,0,0.01927866883963582,-0.01927866883963582,0,2.4526289885981494,0,0.04101386268558321,0.9607686148919143,0,0,0,0,LOW,248748794.34274,23393322.720610004
trade_28_0G,0G,2025-11-04 05:32:48,,BYBIT,MEXC,16.769432216515856,1.2222,1.254,,,0,0.020708907232819762,-0.020708907232819762,0,2.6330806228091626,0,-0.3668378576669071,0.3971405877680615,0,0,0,0,LOW,250258966.8904,23693303.731370002
trade_29_0G,0G,2025-11-04 05:33:54,,BYBIT,GATE,16.47313649564375,1.2436,1.2751,,,0,0.022794043700387213,-0.022794043700387213,0,2.6137463697967074,0,0.3226847370119396,-0.24371069182389,0,0,0,0,LOW,253964571.53375,7615514.74008
trade_30_0G,0G,2025-11-04 07:44:05,,BYBIT,GATE,37.763,1.2727,1.3565,,,0,0.05444933681,-0.05444933681,0,7.229958303831335,0,0.12587522618205066,0.476889214966981,0,0,0,0,LOW,284594827.45475,9107145.0294
trade_30_0G,0G,2025-11-04 07:44:05,2025-11-04 07:54:13,BYBIT,GATE,37.763,1.2727,1.3565,1.3002,1.3787,0.8005756000000122,0.10994093242,0.6906346675800121,608.105386,7.229958303831335,6.044294063365118,0.12587522618205066,0.476889214966981,0.015379883112886648,-0.021754894851339156,0.0,-23.5885,LOW,284594827.45475,9107145.0294
trade_31_0G,0G,2025-11-04 08:50:23,,BYBIT,GATE,31.217,1.2278,1.2727,,,0,0.04286187750999999,-0.04286187750999999,0,4.463051784407767,0,-0.1869766685635289,0.9571984435797648,0,0,0,0,LOW,282480262.69474,8750320.69565
trade_31_0G,0G,2025-11-04 08:50:23,2025-11-04 09:00:28,BYBIT,GATE,31.217,1.2278,1.2727,1.2349,1.286,-0.7741815999999979,0.08606433248999999,-0.8602459324899979,605.199016,4.463051784407767,3.9202980722501217,-0.1869766685635289,0.9571984435797648,-0.024299368216441682,0.23382696804365657,0.207,-38.4744,MEDIUM,282480262.69474,8750320.69565
trade_32_0G,0G,2025-11-04 09:05:55,,BYBIT,MEXC,30.629,1.2513,1.311,,,0,0.03905748822,-0.03905748822,0,4.889527000079757,0,-0.1914333572624996,0.3041825095057037,0,0,0,0,LOW,286540370.64108,25371260.949780002
trade_32_0G,0G,2025-11-04 09:05:55,2025-11-04 09:16:01,BYBIT,MEXC,30.629,1.2513,1.311,1.2691,1.332,-0.3920512000000387,0.07869937776,-0.4707505777600387,605.396484,4.889527000079757,4.397765714735273,-0.1914333572624996,0.3041825095057037,0.15734403272755895,0.37678975131877285,0.3442,-15.5924,LOW,286540370.64108,25371260.949780002
trade_33_BEAT,BEAT,2025-11-04 10:18:16,,BINGX,MEXC,345.3,0.1115,0.11506,,,0,0.03129246720000001,-0.03129246720000001,0,4.271582733812954,0,0.26978417266187826,0.7675722294092298,0,0,0,0,LOW,6849873.162559999,257246.93668499996
trade_33_BEAT,BEAT,2025-11-04 10:18:16,2025-11-04 10:22:31,BINGX,MEXC,345.3,0.1115,0.11506,0.1118,0.11445,1.2568919999999921,0.06254211720000001,1.194349882799992,255.185289,4.271582733812954,0.9553571428571442,0.26978417266187826,0.7675722294092298,0.17857142857143368,1.2204828867073425,0.1699,-77.6346,HIGH,6849873.162559999,257246.93668499996
trade_34_BEAT,BEAT,2025-11-04 10:22:48,,BINGX,GATE,163.89486607142877,0.1124,0.11401,,,0,0.016711540018973237,-0.016711540018973237,0,2.29464285714286,0,0.357142857142855,0.4887841494283014,0,0,0,0,LOW,6902190.1648,265064.500458
trade_34_BEAT,BEAT,2025-11-04 10:22:48,2025-11-04 10:32:53,BINGX,GATE,163.89486607142877,0.1124,0.11401,0.1142,0.11614,-0.21634122321428384,0.033715632373883975,-0.2500568555881678,604.479243,2.29464285714286,1.2171628721541177,0.357142857142855,0.4887841494283014,0.0,0.4758197075871572,1.4352,-50.8155,HIGH,6902190.1648,265064.500458
trade_35_MEGA,MEGA,2025-11-04 10:39:31,,BINGX,MEXC,160.1,0.3012,0.316,,,0,0.039525488,-0.039525488,0,5.368456152050684,0,0.4334778259419884,0.0,0,0,0,0,LOW,6073016.3610000005,135585.488
trade_35_MEGA,MEGA,2025-11-04 10:39:31,2025-11-04 10:49:39,BINGX,MEXC,160.1,0.3012,0.316,0.2995,0.3209,-4.226640000000032,0.079255904,-4.305895904000032,607.037348,5.368456152050684,7.280585106382969,0.4334778259419884,0.0,0.4321808510638375,-0.5577936163619363,2.6235,-40.4606,MEDIUM,6073016.3610000005,135585.488
trade_36_0G,0G,2025-11-04 10:52:59,,BYBIT,GATE,27.14040935672514,1.2784,1.3239,,,0,0.038783373566666654,-0.038783373566666654,0,3.625730994152046,0,-0.3196881091617928,0.3837471783295623,0,0,0,0,LOW,262843247.19033,6847156.283560001
trade_36_0G,0G,2025-11-04 10:52:59,2025-11-04 11:03:03,BYBIT,GATE,27.14040935672514,1.2784,1.3239,1.2649,1.315,-0.49938353216373566,0.07722613499590641,-0.5766096671596421,603.949412,3.625730994152046,3.896617135630722,-0.3196881091617928,0.3837471783295623,0.02371166613975569,0.03803727653099619,0.5376,-36.4804,MEDIUM,262843247.19033,6847156.283560001
trade_37_0G,0G,2025-11-04 11:34:12,,BYBIT,GATE,16.550117178345463,1.2752,1.308,,,0,0.023486602290133614,-0.023486602290133614,0,2.648230606983833,0,-0.3827825951097669,0.45662100456621046,0,0,0,0,LOW,253697957.42900002,6551096.75658
trade_37_0G,0G,2025-11-04 11:34:12,2025-11-04 11:44:17,BYBIT,GATE,16.550117178345463,1.2752,1.308,1.2571,1.2943,-0.2912820623388629,0.046680102005038734,-0.33796216434390164,605.195072,2.648230606983833,2.897397118522645,-0.3827825951097669,0.45662100456621046,-0.06367905754995892,0.12377195018179359,0.4626,-15.0569,LOW,253697957.42900002,6551096.75658
trade_38_XNL,XNL,2025-11-04 12:30:42,,GATE,BINGX,5912.522555034482,0.01085,0.0112,,,0,0.058563535907616544,-0.058563535907616544,0,3.413284132841317,0,0.09225092250922133,0.08920606601248522,0,0,0,0,LOW,138378.39398000002,5827089.10224
trade_38_XNL,XNL,2025-11-04 12:30:42,2025-11-04 12:40:47,GATE,BINGX,5912.522555034482,0.01085,0.0112,0.01087,0.01123,-0.23650090220141062,0.11725714731144385,-0.3537580495128545,604.989046,3.413284132841317,3.1278748850046,0.09225092250922133,0.08920606601248522,0.0,0.1784121320249859,0.287,-13.9106,LOW,138378.39398000002,5827089.10224
trade_39_XNL,XNL,2025-11-04 12:54:10,,GATE,BINGX,6572.1369102682875,0.01079,0.01105,,,0,0.06450552377428324,-0.06450552377428324,0,2.2201665124884427,0,-0.18501387604071157,0.0,0,0,0,0,LOW,141469.090644,5766345.326300001
trade_39_XNL,XNL,2025-11-04 12:54:10,2025-11-04 13:04:11,GATE,BINGX,6572.1369102682875,0.01079,0.01105,0.01075,0.01108,-1.8401983348750912,0.12895847045328435,-1.9691568053283754,601.713369,2.2201665124884427,2.88372093023257,-0.18501387604071157,0.0,0.0,0.18083182640143927,1.0478,0.0,LOW,141469.090644,5766345.326300001
trade_40_0G,0G,2025-11-04 13:56:54,,BYBIT,MEXC,26.07554627750896,1.2783,1.316,,,0,0.033725590044404535,-0.033725590044404535,0,3.4805681286093315,0,-0.24192289683159846,0.754147812971343,0,0,0,0,LOW,219079960.42402,15667938.057720002
trade_40_0G,0G,2025-11-04 13:56:54,2025-11-04 14:06:58,BYBIT,MEXC,26.07554627750896,1.2783,1.316,1.2479,1.285,0.06258131106603804,0.06665222535086619,-0.004070914284828156,603.529472,3.4805681286093315,2.9895006812534977,-0.24192289683159846,0.754147812971343,-0.016029494269454034,0.0,0.5245,-37.5755,MEDIUM,219079960.42402,15667938.057720002
trade_41_0G,0G,2025-11-04 15:02:39,,BYBIT,GATE,92.166,1.2486,1.293,,,0,0.12863239955999997,-0.12863239955999997,0,3.4482758620689586,0,-0.10400832066565957,0.0,0,0,0,0,LOW,204678887.74668002,5507048.87067
trade_41_0G,0G,2025-11-04 15:02:39,2025-11-04 15:12:48,BYBIT,GATE,92.166,1.2486,1.293,1.2372,1.2754,2.285716799999993,0.25582332288,2.0298934771199932,609.781859,3.4482758620689586,2.966375687035237,-0.10400832066565957,0.0,0.0,0.11774864589057672,0.6637,-17.6323,LOW,204678887.74668002,5507048.87067
